threshold,tp,fp,tn,fn,precision,recall,verify_rate,false_accept_rate,safe_accept_rate,accuracy
0.5011212795972824,42.0,36.0,443.0,148.0,0.5384615384615384,0.22105263157894736,0.11659192825112108,0.7789473684210526,0.9248434237995825,0.7249626307922272
0.4993419677019119,43.0,36.0,443.0,147.0,0.5443037974683544,0.22631578947368422,0.11808669656203288,0.7736842105263158,0.9248434237995825,0.726457399103139
0.49933034479618077,44.0,36.0,443.0,146.0,0.55,0.23157894736842105,0.11958146487294469,0.7684210526315789,0.9248434237995825,0.7279521674140508
0.4982924729585647,46.0,36.0,443.0,144.0,0.5609756097560976,0.24210526315789474,0.12257100149476831,0.7578947368421053,0.9248434237995825,0.7309417040358744
0.4969998270273208,47.0,36.0,443.0,143.0,0.5662650602409639,0.24736842105263157,0.12406576980568013,0.7526315789473684,0.9248434237995825,0.7324364723467862
0.4965397208929062,48.0,36.0,443.0,142.0,0.5714285714285714,0.25263157894736843,0.12556053811659193,0.7473684210526316,0.9248434237995825,0.7339312406576981
0.49599295556545253,48.0,37.0,442.0,142.0,0.5647058823529412,0.25263157894736843,0.12705530642750373,0.7473684210526316,0.9227557411273486,0.7324364723467862
0.494953978061676,48.0,38.0,441.0,142.0,0.5581395348837209,0.25263157894736843,0.12855007473841554,0.7473684210526316,0.9206680584551148,0.7309417040358744
0.4929923593997955,49.0,38.0,441.0,141.0,0.5632183908045977,0.2578947368421053,0.13004484304932734,0.7421052631578947,0.9206680584551148,0.7324364723467862
0.49201728105545045,49.0,39.0,440.0,141.0,0.5568181818181818,0.2578947368421053,0.13153961136023917,0.7421052631578947,0.918580375782881,0.7309417040358744
0.4917400449514389,49.0,40.0,439.0,141.0,0.550561797752809,0.2578947368421053,0.13303437967115098,0.7421052631578947,0.9164926931106472,0.7294469357249627
0.49121068716049193,50.0,40.0,439.0,140.0,0.5555555555555556,0.2631578947368421,0.13452914798206278,0.7368421052631579,0.9164926931106472,0.7309417040358744
0.4906617283821106,50.0,41.0,438.0,140.0,0.5494505494505495,0.2631578947368421,0.13602391629297458,0.7368421052631579,0.9144050104384134,0.7294469357249627
0.49032355248928067,51.0,41.0,438.0,139.0,0.5543478260869565,0.26842105263157895,0.1375186846038864,0.7315789473684211,0.9144050104384134,0.7309417040358744
0.4889839380979538,52.0,41.0,438.0,138.0,0.5591397849462365,0.2736842105263158,0.13901345291479822,0.7263157894736842,0.9144050104384134,0.7324364723467862
0.48893230855464936,52.0,42.0,437.0,138.0,0.5531914893617021,0.2736842105263158,0.14050822122571002,0.7263157894736842,0.9123173277661796,0.7309417040358744
0.4857686281204224,52.0,44.0,435.0,138.0,0.5416666666666666,0.2736842105263158,0.14349775784753363,0.7263157894736842,0.9081419624217119,0.7279521674140508
0.48350192010402676,52.0,45.0,434.0,138.0,0.5360824742268041,0.2736842105263158,0.14499252615844543,0.7263157894736842,0.906054279749478,0.726457399103139
0.48332414925098416,53.0,45.0,434.0,137.0,0.5408163265306123,0.2789473684210526,0.14648729446935724,0.7210526315789474,0.906054279749478,0.7279521674140508
0.4828697770833969,54.0,45.0,434.0,136.0,0.5454545454545454,0.28421052631578947,0.14798206278026907,0.7157894736842105,0.906054279749478,0.7294469357249627
0.4827397435903549,55.0,45.0,434.0,135.0,0.55,0.2894736842105263,0.14947683109118087,0.7105263157894737,0.906054279749478,0.7309417040358744
0.4821565270423889,55.0,46.0,433.0,135.0,0.5445544554455446,0.2894736842105263,0.15097159940209268,0.7105263157894737,0.9039665970772442,0.7294469357249627
0.48133582174777984,55.0,47.0,432.0,135.0,0.5392156862745098,0.2894736842105263,0.15246636771300448,0.7105263157894737,0.9018789144050104,0.7279521674140508
0.4811388969421387,55.0,48.0,431.0,135.0,0.5339805825242718,0.2894736842105263,0.15396113602391628,0.7105263157894737,0.8997912317327766,0.726457399103139
0.48101561069488524,56.0,48.0,431.0,134.0,0.5384615384615384,0.29473684210526313,0.1554559043348281,0.7052631578947368,0.8997912317327766,0.7279521674140508
0.480590346455574,57.0,48.0,431.0,133.0,0.5428571428571428,0.3,0.15695067264573992,0.7,0.8997912317327766,0.7294469357249627
0.4805245727300644,58.0,48.0,431.0,132.0,0.5471698113207547,0.30526315789473685,0.15844544095665172,0.6947368421052632,0.8997912317327766,0.7309417040358744
0.48040692210197444,59.0,48.0,431.0,131.0,0.5514018691588785,0.3105263157894737,0.15994020926756353,0.6894736842105263,0.8997912317327766,0.7324364723467862
0.47919391989707943,60.0,48.0,431.0,130.0,0.5555555555555556,0.3157894736842105,0.16143497757847533,0.6842105263157895,0.8997912317327766,0.7339312406576981
0.47881373465061183,60.0,49.0,430.0,130.0,0.5504587155963303,0.3157894736842105,0.16292974588938713,0.6842105263157895,0.8977035490605428,0.7324364723467862
0.4787707895040512,60.0,50.0,429.0,130.0,0.5454545454545454,0.3157894736842105,0.16442451420029897,0.6842105263157895,0.8956158663883089,0.7309417040358744
0.4784599065780639,60.0,51.0,428.0,130.0,0.5405405405405406,0.3157894736842105,0.16591928251121077,0.6842105263157895,0.8935281837160751,0.7294469357249627
0.47821217179298403,60.0,52.0,427.0,130.0,0.5357142857142857,0.3157894736842105,0.16741405082212257,0.6842105263157895,0.8914405010438413,0.7279521674140508
